account_id,bio_length,has_profile_pic,is_private,username_digit_count,username_length
2223,82,0,0,2,9
2224,45,1,1,2,8
2225,54,1,0,0,7
2226,0,1,0,1,14
2227,77,1,1,0,14
2228,65,1,0,0,10
2229,11,0,0,1,15
2230,46,1,1,1,13
2231,42,1,1,2,8
2232,72,1,0,0,7
2233,18,1,0,1,12
2234,0,1,0,1,13
2235,6,1,1,3,7
2236,53,1,0,2,10
2237,0,1,1,1,14
2238,0,1,1,1,16
2239,53,1,0,1,11
2240,32,1,1,2,11
2241,23,1,1,2,10
2242,0,1,0,0,16
2243,0,0,1,1,13
2244,2,1,1,1,9
2245,35,1,1,1,13
2246,3,1,1,0,9
2247,53,1,0,1,8
2248,0,1,0,0,10
2249,5,1,1,0,9
2250,46,1,1,0,8
2251,10,0,0,1,7
2252,12,1,1,2,9
2253,1,1,1,1,10
2254,0,1,1,2,7
2255,35,1,1,3,13
2256,39,1,0,0,6
2257,30,1,0,1,10
2258,2,1,1,1,13
2259,16,1,1,1,15
2260,76,0,1,2,9
2261,0,1,1,1,14
2262,86,1,1,1,10
2263,26,1,1,0,18
2264,17,1,0,0,7
2265,55,1,0,1,8
2266,0,0,1,2,12
2267,69,1,1,0,7
2268,85,1,0,0,9
2269,59,1,1,0,12
2270,0,1,1,0,12
2271,48,1,1,1,11
2272,78,0,1,2,11
2273,75,0,1,2,5
2274,0,1,0,1,12
2275,57,1,1,0,9
2276,83,1,1,0,10
2277,24,1,1,4,6
2278,0,1,1,0,13
2279,51,1,1,0,13
2280,58,1,0,1,8
2281,18,1,1,1,12
2282,0,1,0,2,16
2283,56,0,0,1,12
2284,0,1,0,0,5
2285,36,1,1,0,9
2286,75,1,1,0,12
2287,0,1,1,1,17
2288,53,1,1,1,7
2289,16,1,1,0,11
2290,17,1,0,0,8
2291,40,1,0,0,14
2292,0,1,1,0,10
2293,0,1,0,0,5
2294,0,1,1,4,10
2295,64,1,1,0,11
2296,10,1,1,0,12
2297,42,1,1,1,12
2298,7,1,1,0,13
2299,0,1,1,0,11
2300,45,1,1,0,11
2301,34,1,1,2,11
2302,15,1,1,1,10
2303,33,1,1,0,13
2304,0,1,1,1,14
2305,58,1,1,3,11
2306,66,1,1,1,10
2307,48,1,1,0,8
2308,10,1,1,0,12
2309,25,1,1,0,8
2310,75,1,0,2,12
2311,66,1,1,0,12
2312,90,0,1,1,14
2313,0,1,1,0,15
2314,0,1,1,1,5
2315,27,1,0,1,11
2316,36,1,1,0,5
2317,18,1,1,1,15
2318,10,1,1,0,11
2319,65,1,1,0,15
2320,20,1,0,1,12
2321,0,1,1,1,7
2322,0,1,1,1,8
2323,31,1,1,0,11
2324,123,1,1,0,13
2325,0,1,1,1,11
2326,12,1,0,3,12
2327,103,1,1,3,10
2328,7,0,1,0,15
2329,38,1,1,0,12
2330,86,1,0,3,11
2331,0,1,1,1,12
2332,12,1,1,0,10
2333,7,1,1,1,10
2334,0,1,1,0,13
2335,75,1,0,2,13
2336,3,1,1,2,14
2337,0,1,1,2,11
2338,8,1,0,2,11
2339,54,1,1,0,9
2340,27,1,0,2,13
2341,0,1,1,2,8
2342,37,1,1,2,12
2343,50,1,1,2,14
2344,22,1,0,1,12
2345,15,1,1,0,12
2346,57,1,1,3,10
2347,17,1,1,0,6
2348,77,1,1,2,9
2349,0,1,1,3,11
2350,0,1,1,2,9
2351,0,1,1,2,13
2352,15,1,1,0,7
2353,23,1,1,0,5
2354,0,1,1,2,13
2355,26,1,1,0,10
2356,42,0,1,0,12
2357,0,1,1,0,10
2358,5,1,1,0,13
2359,42,1,1,0,15
2360,0,1,0,2,15
2361,12,0,1,0,9
2362,59,1,1,2,10
2363,83,1,0,0,12
2364,38,1,1,0,17
2365,17,1,1,1,8
2366,6,1,0,1,8
2367,53,1,1,1,14
2368,61,1,0,0,9
2369,0,1,1,1,13
2370,53,0,0,0,9
2371,3,1,1,0,12
2372,0,1,0,3,10
2373,18,1,1,2,8
2374,56,1,1,0,12
2375,33,1,0,0,7
2376,32,1,1,0,12
2377,35,1,0,1,10
2378,39,1,1,0,7
2379,19,1,0,2,12
2380,44,1,1,1,12
2381,1,1,0,0,5
2382,45,1,1,0,11
2383,52,1,1,2,11
2384,46,1,1,2,11
2385,48,0,0,1,6
2386,38,1,0,3,12
2387,62,1,0,1,13
2388,0,1,1,1,8
2389,51,1,1,1,7
2390,89,1,1,2,8
2391,2,1,1,1,12
2392,0,1,1,1,7
2393,66,1,1,2,7
2394,0,1,1,1,17
2395,1,1,1,0,11
2396,29,1,1,1,10
2397,0,1,1,0,9
2398,52,1,0,0,10
2399,0,1,0,0,17
2400,35,0,0,2,14
2401,32,1,1,1,18
2402,79,1,0,1,12
2403,62,1,1,1,8
2404,5,1,0,0,12
2405,0,1,0,2,13
2406,51,1,1,0,13
2407,1,1,0,0,10
2408,12,1,1,1,17
2409,0,1,1,1,7
2410,46,0,1,4,12
2411,1,0,1,1,10
2412,22,1,0,0,9
2413,22,0,0,3,12
2414,29,1,1,0,15
2415,45,1,0,0,12
2416,15,1,0,0,12
2417,0,1,1,0,5
2418,0,1,1,1,14
2419,26,1,0,1,10
2420,18,1,1,1,13
2421,0,1,0,1,14
2422,25,1,0,0,12
2423,52,1,1,2,5
2424,60,1,1,0,15
2425,0,1,1,0,17
2426,11,1,1,1,14
2427,55,1,0,0,9
2428,76,1,1,3,15
2429,0,1,1,2,10
2430,69,1,1,1,11
2431,0,1,1,0,15
2432,61,1,1,1,13
2433,13,1,1,0,5
2434,75,1,1,1,12
2435,7,1,1,0,15
2436,12,1,0,1,7
2437,18,1,0,0,14
2438,0,1,1,2,6
2439,0,1,1,1,10
2440,40,1,1,0,13
2441,56,1,1,0,10
2442,43,1,1,0,15
2443,0,1,1,0,7
2444,39,1,1,2,14
2445,0,1,1,0,11
2446,37,1,1,0,9
2447,61,1,1,1,12
2448,35,1,1,0,11
2449,72,1,1,0,16
2450,18,1,1,0,13
2451,16,1,1,1,12
2452,25,1,0,1,9
2453,0,1,1,1,12
2454,9,1,1,0,9
2455,12,1,0,1,11
2456,13,0,1,0,15
2457,32,1,1,3,10
2458,0,1,1,1,7
2459,0,1,1,3,13
2460,61,1,1,0,13
2461,0,1,0,0,16
2462,43,1,1,0,14
2463,10,1,0,0,10
2464,28,1,1,0,12
2465,75,1,0,3,12
2466,18,1,1,0,12
2467,44,1,1,0,5
2468,25,1,1,1,9
2469,19,1,0,0,13
2470,15,1,1,0,14
2471,46,1,0,1,9
2472,0,1,1,1,10
2473,0,1,0,1,10
2474,25,1,1,3,11
2475,29,1,1,0,14
2476,0,1,0,0,9
2477,22,1,0,1,14
2478,0,1,0,1,15
2479,44,1,1,1,10
2480,0,1,0,0,10
2481,87,1,0,3,12
2482,12,1,0,1,9
2483,0,1,0,0,11
2484,13,1,0,1,7
2485,41,1,1,0,14
2486,53,1,0,2,16
2487,14,1,1,0,9
2488,0,1,0,2,6
2489,0,1,1,0,14
2490,32,1,1,0,10
2491,56,1,1,1,9
2492,60,1,0,0,11
2493,28,1,0,0,7
2494,55,1,1,0,13
2495,87,1,1,0,7
2496,63,1,0,2,8
2497,54,1,1,3,8
2498,0,1,0,1,12
2499,55,1,1,1,6
2500,38,1,1,0,17
2501,45,1,0,0,10
2502,65,1,1,0,5
2503,35,1,1,0,8
2504,19,1,1,0,13
2505,0,1,0,1,15
2506,13,1,0,0,12
2507,30,0,0,0,11
2508,32,1,1,0,7
2509,31,1,1,1,16
2510,55,1,1,0,13
2511,52,1,1,0,12
2512,21,1,0,0,11
2513,0,1,1,2,13
2514,36,1,1,0,9
2515,98,1,1,0,14
2516,34,1,1,0,14
2517,13,1,1,0,11
2518,41,1,0,0,10
2519,43,1,0,2,5
2520,42,1,0,2,6
2521,69,1,1,1,13
2522,36,1,1,0,14
2523,67,1,1,1,14
2524,31,1,0,1,7
2525,74,1,0,0,18
2526,63,1,0,1,14
2527,54,1,1,0,9
2528,49,1,0,0,12
2529,100,1,1,0,6
2530,59,1,0,1,9
2531,0,1,1,1,13
2532,31,1,0,1,11
2533,14,1,1,0,16
2534,92,0,0,0,7
2535,65,1,1,1,11
2536,91,1,0,3,8
2537,0,1,1,2,16
2538,60,1,0,1,12
2539,0,1,0,1,11
2540,0,1,0,0,11
2541,10,1,0,2,8
2542,74,1,1,2,15
2543,0,1,0,1,12
2544,22,1,1,0,12
2545,63,0,1,1,13
2546,51,1,0,0,9
2547,97,1,0,1,17
2548,23,1,0,0,16
2549,8,1,1,0,11
2550,0,1,0,0,10
2551,11,1,1,1,13
2552,0,1,1,0,14
2553,0,1,0,0,16
2554,89,1,0,0,13
2555,24,1,0,1,12
2556,110,1,1,0,12
2557,0,1,1,1,5
2558,8,1,1,0,10
2559,0,1,1,0,12
2560,1,1,0,0,5
2561,52,1,0,1,12
2562,42,1,1,0,9
2563,52,1,0,1,16
2564,68,1,1,2,10
2565,60,1,1,3,10
2566,0,1,0,1,11
2567,5,1,0,0,11
2568,27,1,1,2,14
2569,148,1,0,2,10
2570,49,1,1,0,11
2571,26,1,1,2,14
2572,45,1,1,1,11
2573,3,1,1,0,13
2574,32,1,0,0,10
2575,55,1,1,0,12
2576,22,1,1,0,15
2577,0,1,1,0,13
2578,20,1,1,0,6
2579,12,1,0,2,13
2580,0,1,1,0,8
2581,4,1,1,0,8
2582,0,1,0,1,13
2583,0,1,1,0,8
2584,0,1,1,1,8
2585,55,1,1,0,11
2586,73,1,0,1,9
2587,0,1,1,0,6
2588,76,1,1,0,13
2589,0,1,1,0,14
2590,48,1,1,0,14
2591,32,1,0,0,8
2592,44,1,1,0,12
2593,0,1,1,0,10
2594,0,1,1,2,7
2595,0,1,1,1,9
2596,37,1,1,0,5
2597,88,1,1,0,8
2598,0,1,1,0,7
2599,20,1,0,0,12
2600,0,1,1,1,12
2601,22,1,0,2,6
2602,0,1,0,0,14
2603,73,1,0,0,9
2604,24,1,0,0,8
2605,54,1,0,1,6
2606,15,1,0,0,9
2607,29,1,1,0,11
2608,61,1,1,0,14
2609,27,1,1,3,11
2610,28,1,1,0,10
2611,0,1,1,1,13
2612,5,1,0,1,12
2613,0,1,0,0,7
2614,0,1,1,0,10
2615,65,1,1,0,9
2616,83,1,1,2,11
2617,0,0,1,0,10
2618,36,1,1,1,9
2619,12,1,0,2,16
2620,70,1,0,1,11
2621,27,1,1,1,13
2622,23,1,1,0,11
2623,0,1,0,0,14
2624,0,1,0,0,11
2625,48,1,1,1,14
2626,35,1,0,2,5
2627,35,1,1,0,11
2628,3,1,1,1,12
2629,18,1,0,0,12
2630,49,1,0,1,8
2631,56,1,1,0,9
2632,0,1,1,0,8
2633,2,1,1,0,13
2634,0,1,1,0,14
2635,30,1,1,1,6
2636,52,1,1,1,12
2637,14,1,0,0,9
2638,1,0,1,0,16
2639,12,1,1,0,13
2640,100,1,1,0,10
2641,63,1,0,0,11
2642,47,1,0,0,15
2643,34,1,0,2,11
2644,22,1,0,0,6
2645,0,1,1,2,16
2646,0,1,1,0,14
2647,4,1,0,2,10
2648,0,1,1,0,13
2649,2,1,1,1,9
2650,19,1,1,0,9
2651,22,1,1,0,11
2652,2,1,1,0,13
2653,39,1,0,1,13
2654,17,1,1,0,14
2655,30,1,1,0,13
2656,0,1,1,1,15
2657,46,1,0,0,16
2658,5,1,1,0,12
2659,77,0,1,0,10
2660,15,1,1,1,11
2661,20,1,0,1,5
2662,43,1,1,1,11
2663,50,1,1,1,9
2664,54,1,1,2,9
2665,82,1,0,0,11
2666,45,1,1,3,5
2667,21,1,1,1,11
2668,5,1,0,0,12
2669,18,1,0,3,7
2670,73,0,1,0,15
2671,0,1,1,0,12
2672,0,1,1,0,15
2673,16,0,1,0,12
2674,0,1,0,2,12
2675,9,1,1,0,16
2676,83,1,0,1,15
2677,13,1,1,1,17
2678,37,1,1,2,11
2679,0,1,1,0,9
2680,0,1,0,0,8
2681,54,1,0,0,8
2682,79,1,0,0,13
2683,30,1,1,1,19
2684,13,1,0,1,16
2685,39,1,1,3,11
2686,0,1,0,0,13
2687,31,1,1,0,9
2688,0,1,1,1,10
2689,49,1,1,0,8
2690,0,1,1,0,8
2691,2,1,0,1,13
2692,21,1,1,0,16
2693,0,1,1,0,14
2694,10,1,1,1,15
2695,53,1,0,1,13
2696,22,1,0,3,11
2697,0,1,1,2,10
2698,54,1,1,0,13
2699,31,1,0,0,6
2700,33,1,1,0,9
2701,0,1,1,0,9
2702,0,1,1,2,15
2703,0,1,1,0,7
2704,0,1,1,0,14
2705,2,1,1,0,12
2706,0,1,0,0,12
2707,27,1,0,0,10
2708,52,1,0,1,7
2709,59,1,1,0,13
2710,51,1,1,1,14
2711,0,1,1,0,13
2712,25,1,0,2,11
2713,75,1,0,0,8
2714,0,1,1,1,9
2715,68,1,1,0,12
2716,0,0,1,2,9
2717,33,1,1,0,8
2718,37,1,1,0,7
2719,29,1,1,0,13
2720,97,1,1,2,13
2721,13,1,1,0,15
2722,0,1,0,0,5
2723,35,0,1,0,15
2724,17,1,1,1,14
2725,41,1,1,0,15
2726,52,1,1,1,11
2727,22,1,0,0,12
2728,37,1,1,0,12
2729,28,1,1,0,8
2730,83,1,1,2,9
2731,10,1,1,0,12
2732,0,1,0,0,10
2733,52,1,1,1,13
2734,0,1,1,1,10
2735,36,1,1,2,7
2736,17,1,1,1,7
2737,19,0,1,1,9
2738,104,1,1,0,13
2739,64,1,0,0,10
2740,57,1,1,1,12
2741,41,1,0,0,6
2742,0,1,1,0,12
2743,32,1,1,0,11
2744,42,1,0,0,15
2745,30,1,0,0,12
2746,26,1,1,1,13
2747,10,1,1,0,17
2748,32,1,1,0,11
2749,5,1,1,0,16
2750,46,1,0,0,11
2751,0,1,1,2,10
2752,68,1,0,2,11
2753,0,1,1,2,10
2754,0,1,1,1,10
2755,37,1,1,0,9
2756,41,1,0,0,10
2757,92,1,1,0,13
2758,33,1,0,0,6
2759,21,1,1,0,12
2760,29,1,1,2,11
2761,76,1,1,0,15
2762,104,0,0,0,10
2763,17,1,1,0,15
2764,41,1,1,0,9
2765,20,1,1,0,10
2766,20,1,1,0,12
2767,86,1,1,2,13
2768,0,1,0,0,10
2769,0,1,0,0,12
2770,33,1,1,1,11
2771,63,1,0,1,13
2772,30,1,0,0,11
2773,40,1,1,2,10
2774,48,1,1,2,14
2775,27,1,0,0,12
2776,41,1,1,1,13
2777,41,1,1,0,19
2778,0,1,1,1,5
2779,27,1,1,1,8
2780,0,1,1,0,8
2781,22,1,0,1,9
2782,6,1,1,1,15
2783,57,1,0,4,5
2784,31,1,1,0,13
2785,39,1,1,2,7
2786,16,1,1,0,11
2787,58,1,0,1,12
2788,0,1,0,0,14
2789,0,1,0,0,10
2790,66,1,1,1,11
2791,8,1,1,1,5
2792,0,1,1,0,18
2793,72,1,1,0,12
2794,59,1,1,2,12
2795,47,1,1,2,14
2796,26,1,1,2,11
2797,78,1,1,3,12
2798,65,1,1,0,13
2799,75,1,1,0,7
2800,46,1,1,1,13
2801,27,1,1,0,17
2802,9,1,1,1,16
2803,0,1,1,2,16
2804,40,1,1,1,17
2805,42,1,1,0,7
2806,11,1,1,1,10
2807,43,1,0,0,8
2808,12,1,1,0,22
2809,52,1,1,0,12
2810,0,1,1,0,7
2811,0,1,1,0,8
2812,15,1,1,0,11
2813,51,1,1,0,7
2814,0,1,1,1,17
2815,58,1,0,0,13
2816,0,1,0,2,12
2817,15,1,1,1,8
2818,0,1,1,0,7
2819,0,1,1,2,12
2820,35,1,1,1,12
2821,17,1,0,1,7
2822,0,1,0,0,11
2823,6,1,1,0,11
2824,38,1,0,1,13
2825,11,1,1,2,17
2826,16,1,1,0,5
2827,10,1,1,3,14
2828,3,1,1,0,9
2829,3,1,1,1,12
2830,2,1,1,0,12
2831,0,1,0,2,13
2832,0,1,0,0,7
2833,10,1,1,2,14
2834,1,1,0,0,11
2835,0,1,1,0,15
2836,49,1,1,0,16
2837,64,1,1,2,12
2838,23,1,1,0,14
2839,25,1,0,1,14
2840,0,1,1,0,15
2841,59,1,1,0,15
2842,81,1,1,1,8
2843,17,1,1,0,12
2844,5,1,1,1,7
2845,34,1,1,0,10
2846,27,0,1,0,10
2847,6,1,1,1,13
2848,39,1,1,1,10
2849,54,1,1,0,11
2850,0,1,1,2,14
2851,108,1,0,1,14
2852,0,1,1,0,12
2853,0,1,1,0,13
2854,31,1,1,1,13
2855,98,1,1,0,17
2856,4,1,0,0,10
2857,0,1,1,1,9
2858,41,1,1,1,12
2859,15,0,1,0,8
2860,45,1,1,1,10
2861,20,1,1,2,12
2862,0,0,0,0,10
2863,102,1,1,1,10
2864,0,0,1,1,10
2865,84,1,0,0,10
2866,54,0,0,1,8
2867,0,1,1,3,14
2868,86,1,1,1,15
2869,0,1,0,1,14
2870,57,1,0,0,14
2871,0,1,1,0,10
2872,0,1,1,0,12
2873,0,1,0,1,9
2874,0,1,1,0,11
2875,23,1,0,0,11
2876,0,1,1,1,7
2877,0,1,0,3,12
2878,38,1,1,0,10
2879,24,1,1,0,12
2880,37,1,1,1,10
2881,29,1,1,1,12
2882,55,1,0,2,13
2883,20,0,0,0,7
2884,57,0,1,2,10
2885,0,1,1,1,9
2886,0,1,1,0,15
2887,69,1,1,1,16
2888,68,1,1,2,11
2889,42,1,1,0,12
2890,0,1,1,2,7
2891,0,1,0,0,12
2892,67,1,1,0,10
2893,65,1,1,0,15
2894,21,1,0,2,10
2895,101,1,1,2,9
2896,38,1,1,1,7
2897,0,1,1,1,12
2898,14,1,1,0,9
2899,23,1,1,4,15
2900,26,1,1,0,13
2901,65,1,1,0,11
2902,0,0,1,1,13
2903,0,1,0,0,16
2904,43,1,1,2,8
2905,6,1,1,0,9
2906,104,1,1,0,17
2907,54,1,0,0,9
2908,5,1,0,0,13
2909,63,1,1,2,15
2910,47,1,0,0,11
2911,44,0,1,0,13
2912,19,1,1,0,10
2913,37,1,1,2,17
2914,0,1,1,2,10
2915,67,1,0,1,8
2916,0,1,0,0,14
2917,8,1,1,0,13
2918,0,1,1,2,12
2919,6,1,1,1,11
2920,20,0,0,0,10
2921,0,1,0,3,9
2922,0,1,1,0,9
2923,30,1,0,0,12
2924,93,1,1,0,11
2925,11,1,1,0,7
2926,55,1,0,2,10
2927,73,0,1,1,10
2928,0,1,1,1,13
2929,8,1,1,0,12
2930,0,1,1,0,16
2931,0,1,1,0,8
2932,80,1,1,0,13
2933,30,1,1,1,13
2934,49,1,1,0,12
2935,21,1,1,1,10
2936,0,1,0,1,9
2937,46,1,1,0,11
2938,65,1,1,1,6
2939,33,1,0,0,8
2940,39,1,1,0,8
2941,0,1,0,0,13
2942,47,1,1,1,13
2943,68,1,0,0,8
2944,36,1,1,2,7
2945,0,0,0,2,7
2946,78,1,1,1,14
2947,0,1,0,1,14
2948,36,1,0,1,13
2949,55,0,0,3,16
2950,59,1,1,3,16
2951,0,1,1,0,8
2952,27,1,1,0,10
2953,25,0,1,1,13
2954,71,1,0,0,5
2955,38,0,1,0,10
2956,71,1,0,0,14
2957,41,1,1,0,10
2958,20,1,1,0,13
2959,29,1,1,2,5
2960,74,1,1,0,12
2961,0,1,1,0,10
2962,53,1,1,0,10
2963,2,0,1,0,8
2964,0,1,0,0,16
2965,57,1,1,0,11
2966,0,1,0,0,12
2967,35,1,0,0,17
2968,6,1,1,0,8
2969,0,1,0,1,12
2970,39,1,0,0,9
2971,27,1,1,1,9
2972,0,1,1,0,12
2973,0,1,0,0,10
2974,0,1,1,3,17
2975,47,1,0,3,16
2976,69,1,1,0,11
2977,51,1,1,2,7
2978,56,1,1,2,10
2979,6,1,1,2,14
2980,41,1,0,0,8
2981,23,1,1,0,16
2982,29,1,1,1,13
2983,55,1,1,1,8
2984,62,1,1,1,9
2985,10,1,0,1,10
2986,0,1,1,0,9
2987,17,1,0,0,8
2988,16,1,1,0,9
2989,32,1,1,2,10
2990,51,1,0,0,15
2991,0,1,1,0,12
2992,0,1,1,1,13
2993,0,1,1,0,12
2994,65,1,1,0,9
2995,16,1,1,1,15
2996,6,1,1,0,10
2997,41,1,0,1,10
2998,3,1,0,1,12
2999,22,1,1,0,19
3000,84,1,1,0,9
3001,83,1,0,0,6
3002,9,1,1,0,12
3003,17,1,1,0,13
3004,2,1,1,0,10
3005,0,1,1,2,9
3006,58,1,1,0,7
3007,104,0,1,0,12
3008,8,1,1,1,17
3009,0,1,0,3,16
3010,14,1,1,0,12
3011,26,1,0,2,10
3012,0,1,1,0,12
3013,7,1,0,0,10
3014,57,0,0,1,9
3015,27,1,1,0,12
3016,65,1,1,0,15
3017,35,1,1,0,11
3018,0,1,0,1,11
3019,4,1,0,0,10
3020,31,1,1,0,14
3021,0,1,1,0,14
3022,0,1,1,0,8
3023,0,1,1,1,11
3024,40,1,1,1,14
3025,11,1,1,4,10
3026,62,1,1,0,15
3027,0,1,0,0,13
3028,0,1,1,2,16
3029,18,1,1,1,10
3030,78,1,1,0,13
3031,24,1,0,0,13
3032,0,1,0,1,14
3033,0,1,1,2,12
3034,63,0,0,2,14
3035,0,1,0,2,9
3036,74,1,0,1,11
3037,45,1,0,1,7
3038,0,1,1,3,10
3039,62,0,1,0,9
3040,0,1,0,1,12
3041,0,1,0,2,14
3042,0,1,1,2,13
3043,49,1,1,0,13
3044,61,1,1,4,11
3045,10,1,1,3,11
3046,0,1,1,2,8
3047,0,1,1,0,5
3048,0,1,0,2,7
3049,0,1,0,0,9
3050,32,0,0,0,14
3051,88,1,1,1,7
3052,50,1,0,0,9
3053,0,1,1,2,10
3054,0,1,1,1,15
3055,6,1,0,0,11
3056,36,1,1,1,12
3057,75,1,1,1,12
3058,7,1,0,0,15
3059,74,1,0,2,11
3060,93,1,0,1,6
3061,11,1,1,2,12
3062,10,1,1,1,15
3063,11,1,1,0,13
3064,25,1,1,1,12
3065,11,1,0,0,12
3066,52,1,0,1,6
3067,0,1,0,1,5
3068,5,1,1,1,14
3069,34,1,0,1,15
3070,52,1,0,0,9
3071,96,1,1,0,12
3072,0,1,1,1,13
3073,1,1,0,2,16
3074,0,1,1,0,11
3075,0,1,0,1,13
3076,0,1,1,0,17
3077,5,0,1,3,10
3078,15,1,0,2,11
3079,39,1,0,0,8
3080,13,1,0,0,8
3081,39,1,0,2,14
3082,27,1,0,1,15
3083,0,0,0,1,15
3084,0,1,1,0,8
3085,42,1,0,1,11
3086,78,1,1,0,13
3087,108,1,1,1,5
3088,54,1,0,0,12
3089,72,0,0,0,17
3090,38,1,0,1,15
3091,33,1,1,0,5
3092,27,1,1,3,12
3093,19,1,1,0,12
3094,43,0,1,1,12
3095,5,1,1,1,11
3096,18,1,0,1,10
3097,0,1,1,0,5
3098,39,1,1,0,12
3099,0,1,0,0,13
3100,24,1,0,2,9
3101,40,0,1,0,15
3102,42,1,1,0,6
3103,49,1,1,1,6
3104,16,1,0,0,11
3105,39,1,0,1,9
3106,7,1,1,1,14
3107,0,1,0,1,10
3108,41,1,1,2,15
3109,33,1,1,0,9
3110,57,1,0,1,12
3111,22,1,0,0,5
3112,0,1,0,0,11
3113,20,1,0,0,11
3114,53,1,0,1,15
3115,39,1,1,1,7
3116,18,1,1,1,10
3117,0,0,0,1,15
3118,0,1,1,3,16
3119,39,1,1,0,9
3120,0,1,1,0,9
3121,12,1,0,1,6
3122,24,1,1,0,5
3123,61,1,1,1,10
3124,43,1,0,1,9
3125,55,1,1,1,17
3126,33,1,1,1,12
3127,0,1,0,1,10
3128,2,1,1,1,13
3129,0,1,0,0,14
3130,43,1,1,2,15
3131,0,1,1,0,12
3132,10,1,0,0,11
3133,24,1,1,0,12
3134,78,1,1,0,11
3135,45,1,0,0,10
3136,0,0,1,2,14
3137,28,1,1,1,11
3138,78,1,0,0,8
3139,43,1,1,1,11
3140,0,1,1,0,13
3141,0,1,1,0,7
3142,0,0,1,0,10
3143,71,1,1,1,9
3144,65,1,1,0,18
3145,2,1,1,0,11
3146,1,1,1,2,16
3147,24,1,1,0,12
3148,25,1,1,2,12
3149,0,1,0,0,11
3150,15,1,1,0,10
3151,0,1,0,1,11
3152,65,1,1,0,9
3153,0,1,0,0,11
3154,0,1,0,1,6
3155,37,1,0,0,12
3156,0,0,1,0,8
3157,6,1,0,1,11
3158,25,1,0,2,12
3159,45,1,1,0,15
3160,15,1,1,2,12
3161,82,1,1,1,10
3162,23,1,1,1,9
3163,63,1,1,0,13
3164,32,1,1,0,11
3165,94,1,1,1,9
3166,58,1,1,1,12
3167,24,1,0,0,6
3168,44,1,1,0,11
3169,14,1,1,0,9
3170,14,0,1,0,10
3171,0,1,1,0,17
3172,0,1,1,0,10
3173,92,1,1,0,13
3174,0,1,1,0,14
3175,1,1,0,0,14
3176,20,1,1,1,12
3177,21,1,1,0,8
3178,36,1,1,1,9
3179,7,1,0,0,8
3180,38,1,0,0,10
3181,61,1,1,0,10
3182,65,1,1,0,8
3183,14,1,1,0,13
3184,43,1,0,0,10
3185,0,1,1,0,10
3186,0,1,0,2,6
3187,0,0,0,0,11
3188,21,1,0,0,11
3189,0,1,0,2,9
3190,0,1,1,1,12
3191,10,1,1,1,11
3192,0,1,1,0,13
3193,67,0,1,0,13
3194,4,1,1,0,13
3195,56,1,1,0,16
3196,6,1,1,2,12
3197,0,1,0,1,8
3198,62,1,1,0,10
3199,26,1,1,2,10
3200,86,1,1,1,8
3201,7,1,0,1,5
3202,8,1,0,3,12
3203,57,1,1,1,11
3204,57,1,1,2,17
3205,28,1,1,1,17
3206,135,1,0,1,13
3207,13,1,1,0,13
3208,0,1,0,0,9
3209,0,0,0,0,12
3210,14,1,0,0,11
3211,74,1,0,0,12
3212,17,1,0,0,9
3213,75,1,1,0,12
3214,37,1,1,1,7
3215,59,1,1,2,20
3216,36,1,1,0,15
3217,36,1,0,1,15
3218,48,1,1,3,7
3219,4,1,1,1,6
3220,4,1,1,0,12
3221,35,1,1,1,10
3222,88,0,1,1,17
3223,0,0,1,1,13
3224,0,1,1,1,11
3225,14,1,1,1,16
3226,57,1,1,2,12
3227,25,1,0,0,12
3228,0,1,0,0,14
3229,25,1,1,1,9
3230,0,1,1,0,14
3231,44,1,1,2,13
3232,12,0,1,2,8
3233,20,1,1,0,17
3234,37,1,1,0,10
3235,30,1,1,0,6
3236,5,1,1,0,9
3237,57,1,1,0,8
3238,50,0,1,0,12
3239,0,1,0,0,16
3240,15,1,1,0,12
3241,0,1,1,1,16
3242,0,1,1,2,14
3243,41,1,1,1,5
3244,9,1,1,4,14
3245,18,1,1,2,9
3246,0,1,1,2,13
3247,35,0,0,0,11
3248,46,1,1,0,19
3249,96,1,1,2,12
3250,17,1,1,0,13
3251,0,1,0,1,14
3252,6,1,1,0,7
3253,51,1,1,1,14
3254,0,1,1,2,10
3255,0,0,1,2,9
3256,0,1,1,0,14
3257,5,1,0,1,7
3258,0,1,0,1,14
3259,30,1,1,2,11
3260,20,1,0,0,11
3261,49,1,0,1,5
3262,8,1,1,0,14
3263,42,1,1,0,12
3264,6,1,0,0,10
3265,0,1,0,1,8
3266,5,1,1,0,13
3267,0,1,0,0,12
3268,83,1,1,0,11
3269,28,1,1,0,8
3270,0,1,1,0,12
3271,10,1,1,0,12
3272,0,1,1,1,15
3273,71,0,1,2,8
3274,68,1,1,3,9
3275,26,1,1,0,17
3276,34,0,1,2,12
3277,0,1,1,2,12
3278,0,1,1,0,14
3279,0,1,1,2,17
3280,17,1,1,0,8
3281,58,1,1,1,18
3282,10,1,0,2,11
3283,34,0,1,1,12
3284,56,1,1,0,11
3285,0,1,0,0,16
3286,85,1,1,2,14
3287,62,1,0,0,11
3288,40,0,1,0,8
3289,54,1,1,2,10
3290,55,1,1,1,7
3291,33,1,0,2,14
3292,71,1,1,1,9
3293,8,1,1,0,11
3294,38,1,1,1,15
3295,67,1,0,0,14
3296,0,1,1,0,12
