account_id,label,isFake,profile_pic_id
2828,fake,1,6045
2829,fake,1,8941
2830,real,0,1328
2831,real,0,2380
2832,real,0,1740
2833,fake,1,6773
2834,fake,1,5642
2835,fake,1,5887
2836,fake,1,6431
2837,fake,1,9013
2838,fake,1,8571
2839,real,0,3735
2840,fake,1,9184
2841,real,0,4339
2842,fake,1,8498
2843,fake,1,5875
2844,fake,1,9621
2845,real,0,1456
2846,real,0,3403
2847,real,0,92
2848,real,0,4234
2849,real,0,2923
2850,fake,1,9069
2851,fake,1,8155
2852,real,0,3023
2853,real,0,3539
2854,real,0,1427
2855,fake,1,5690
2856,fake,1,9549
2857,fake,1,7601
2858,real,0,2848
2859,fake,1,6219
2860,fake,1,5824
2861,real,0,4960
2862,fake,1,5609
2863,real,0,2307
2864,fake,1,7217
2865,real,0,976
2866,fake,1,7615
2867,fake,1,7523
2868,fake,1,8787
2869,fake,1,8545
2870,real,0,2950
2871,real,0,990
2872,real,0,2023
2873,real,0,2122
2874,fake,1,8148
2875,real,0,3841
2876,fake,1,6580
2877,fake,1,6904
2878,fake,1,6519
2879,real,0,2606
2880,fake,1,5614
2881,fake,1,5342
2882,real,0,703
2883,fake,1,5696
2884,fake,1,6030
2885,real,0,639
2886,fake,1,6018
2887,real,0,2858
2888,real,0,291
2889,real,0,1496
2890,real,0,3505
2891,real,0,4436
2892,real,0,176
2893,fake,1,7057
2894,fake,1,7500
2895,fake,1,7085
2896,real,0,852
2897,real,0,2597
2898,fake,1,6001
2899,real,0,3325
2900,real,0,4299
2901,fake,1,8681
2902,real,0,51
2903,fake,1,8136
2904,fake,1,5800
2905,real,0,4168
2906,real,0,3351
2907,fake,1,6110
2908,real,0,4122
2909,real,0,2739
2910,fake,1,7611
2911,real,0,1206
2912,fake,1,7610
2913,fake,1,8879
2914,real,0,3515
2915,real,0,4138
2916,real,0,949
2917,real,0,802
2918,real,0,767
2919,fake,1,9497
2920,real,0,2333
2921,fake,1,7900
2922,fake,1,8871
2923,fake,1,9422
2924,fake,1,7402
2925,real,0,453
2926,fake,1,6336
2927,fake,1,7165
2928,real,0,2536
2929,real,0,1409
2930,fake,1,7333
2931,real,0,3049
2932,real,0,3370
2933,real,0,1063
2934,real,0,3032
2935,fake,1,5041
2936,fake,1,7122
2937,fake,1,5692
2938,real,0,4053
2939,real,0,3069
2940,real,0,3432
2941,real,0,202
2942,real,0,3591
2943,fake,1,5235
2944,real,0,217
2945,fake,1,8754
2946,real,0,1977
2947,real,0,2837
2948,real,0,680
2949,fake,1,6677
2950,fake,1,8695
2951,fake,1,6624
2952,real,0,2269
2953,real,0,819
2954,fake,1,5481
2955,real,0,1325
2956,fake,1,6838
2957,real,0,3852
2958,real,0,2806
2959,real,0,1154
2960,real,0,91
2961,fake,1,8624
2962,real,0,1255
2963,real,0,2444
2964,real,0,341
2965,real,0,728
2966,fake,1,5116
2967,fake,1,7944
2968,fake,1,6352
2969,fake,1,8757
2970,real,0,3019
2971,fake,1,9269
2972,real,0,1347
2973,real,0,2812
2974,fake,1,8306
2975,real,0,3305
2976,fake,1,5200
2977,real,0,224
2978,fake,1,8878
2979,fake,1,8834
2980,fake,1,5056
2981,fake,1,8944
2982,fake,1,7884
2983,real,0,2118
2984,fake,1,5263
2985,real,0,3897
2986,fake,1,8276
2987,fake,1,5058
2988,fake,1,9177
2989,real,0,2294
2990,real,0,1996
2991,fake,1,6706
2992,real,0,2243
2993,real,0,2138
2994,real,0,1834
2995,fake,1,9592
2996,fake,1,6705
2997,real,0,1437
2998,real,0,737
2999,real,0,1620
3000,fake,1,5774
3001,fake,1,8091
3002,real,0,76
3003,real,0,1114
3004,real,0,4590
3005,fake,1,7533
3006,fake,1,7436
3007,real,0,2093
3008,real,0,2938
3009,real,0,3397
3010,fake,1,6539
3011,real,0,3154
3012,fake,1,9159
3013,fake,1,7787
3014,real,0,3600
3015,real,0,4762
3016,real,0,821
3017,fake,1,7392
3018,fake,1,6690
3019,fake,1,6105
3020,fake,1,6483
3021,real,0,1193
3022,fake,1,9146
3023,fake,1,7487
3024,real,0,3015
3025,fake,1,5797
3026,fake,1,8324
3027,fake,1,6786
3028,fake,1,8977
3029,fake,1,6252
3030,fake,1,5337
3031,real,0,4459
3032,real,0,3533
3033,fake,1,9258
3034,real,0,3001
3035,real,0,4113
3036,real,0,2541
3037,real,0,867
3038,fake,1,8452
3039,fake,1,6300
3040,real,0,1465
3041,real,0,2376
3042,real,0,4748
3043,fake,1,5074
3044,fake,1,5942
3045,real,0,2920
3046,fake,1,6935
3047,fake,1,9284
3048,fake,1,5645
3049,fake,1,5922
3050,real,0,496
3051,fake,1,5786
3052,real,0,4675
3053,fake,1,6891
3054,fake,1,5882
3055,fake,1,7427
3056,fake,1,8599
3057,real,0,2297
3058,fake,1,6120
3059,fake,1,7244
3060,fake,1,9523
3061,real,0,3507
3062,real,0,2895
3063,real,0,1379
3064,fake,1,6754
3065,fake,1,5536
3066,real,0,2227
3067,fake,1,6034
3068,fake,1,8918
3069,fake,1,9572
3070,fake,1,5602
3071,fake,1,5414
3072,fake,1,8102
3073,real,0,4048
3074,fake,1,8212
3075,fake,1,8976
3076,fake,1,7077
3077,fake,1,7649
3078,fake,1,9141
3079,real,0,4858
3080,real,0,3741
3081,real,0,2833
3082,real,0,4317
3083,fake,1,5313
3084,fake,1,8979
3085,real,0,4556
3086,real,0,2748
3087,fake,1,5784
3088,real,0,2414
3089,fake,1,6671
3090,fake,1,9125
3091,fake,1,6021
3092,real,0,3048
3093,real,0,2416
3094,fake,1,8894
3095,fake,1,7560
3096,real,0,430
3097,fake,1,8703
3098,real,0,3422
3099,fake,1,8688
3100,real,0,4670
3101,fake,1,9193
3102,real,0,4336
3103,real,0,56
3104,real,0,3637
3105,real,0,2097
3106,fake,1,5473
3107,fake,1,8224
3108,real,0,3495
3109,real,0,2704
3110,fake,1,7565
3111,fake,1,5514
3112,fake,1,5251
3113,real,0,3259
3114,real,0,1213
3115,fake,1,8272
3116,real,0,410
3117,fake,1,6915
3118,real,0,4882
3119,fake,1,6546
3120,real,0,3702
3121,fake,1,8887
3122,real,0,3314
3123,fake,1,6500
3124,real,0,4180
3125,fake,1,8430
3126,fake,1,8359
3127,fake,1,7788
3128,fake,1,8363
3129,fake,1,9465
3130,fake,1,7370
3131,real,0,3981
3132,fake,1,5571
3133,real,0,2676
3134,real,0,4201
3135,real,0,575
3136,real,0,4493
3137,fake,1,6564
3138,fake,1,7714
3139,fake,1,5477
3140,fake,1,6691
3141,real,0,668
3142,real,0,4779
3143,real,0,1602
3144,real,0,1180
3145,real,0,1006
3146,real,0,1297
3147,fake,1,7632
3148,fake,1,5411
3149,fake,1,7638
3150,fake,1,7554
3151,fake,1,5745
3152,real,0,2550
3153,fake,1,7804
3154,fake,1,8403
3155,real,0,4075
3156,real,0,3996
3157,fake,1,5209
3158,real,0,4942
3159,fake,1,5821
3160,fake,1,5809
3161,real,0,3805
3162,real,0,4570
3163,real,0,644
3164,real,0,982
3165,real,0,4311
3166,fake,1,7024
3167,real,0,2866
3168,fake,1,7199
3169,real,0,3632
3170,fake,1,5175
3171,real,0,3658
3172,real,0,3130
3173,fake,1,7416
3174,fake,1,5898
3175,real,0,4086
3176,fake,1,7538
3177,real,0,2797
3178,real,0,4110
3179,real,0,1334
3180,real,0,3611
3181,fake,1,7273
3182,real,0,1687
3183,real,0,1671
3184,fake,1,8750
3185,fake,1,7329
3186,real,0,2909
3187,fake,1,6422
3188,real,0,686
3189,fake,1,5753
3190,fake,1,6974
3191,fake,1,7170
3192,real,0,902
3193,real,0,3221
3194,real,0,2051
3195,real,0,1647
3196,real,0,2328
3197,fake,1,8328
3198,real,0,2994
3199,real,0,1724
3200,fake,1,6842
3201,real,0,681
3202,fake,1,8205
3203,real,0,811
3204,real,0,2610
3205,real,0,4568
3206,real,0,4082
3207,fake,1,9244
3208,real,0,3779
3209,fake,1,8530
3210,real,0,2092
3211,real,0,4392
3212,fake,1,7511
3213,real,0,2381
3214,fake,1,6480
3215,fake,1,7070
3216,fake,1,5936
3217,fake,1,5581
3218,real,0,2422
3219,real,0,1217
3220,real,0,3984
3221,fake,1,6765
3222,fake,1,5237
3223,real,0,2714
3224,fake,1,8955
3225,real,0,1477
3226,fake,1,9604
3227,real,0,506
3228,fake,1,7571
3229,fake,1,9082
3230,real,0,4578
3231,real,0,3727
3232,real,0,4063
3233,real,0,158
3234,real,0,1603
3235,fake,1,6142
3236,fake,1,9136
3237,fake,1,6386
3238,real,0,4373
3239,fake,1,6016
3240,fake,1,7230
3241,real,0,2698
3242,fake,1,6681
3243,fake,1,9605
3244,real,0,863
3245,real,0,2579
3246,real,0,891
3247,real,0,4632
3248,fake,1,7097
3249,fake,1,6288
3250,fake,1,8434
3251,real,0,4702
3252,real,0,4129
3253,fake,1,5232
3254,fake,1,8152
3255,real,0,4682
3256,fake,1,6920
3257,fake,1,6054
3258,real,0,2256
3259,real,0,4641
3260,fake,1,9600
3261,real,0,551
3262,real,0,285
3263,real,0,2022
3264,real,0,780
3265,fake,1,6893
3266,fake,1,8094
3267,real,0,1404
3268,fake,1,7785
3269,fake,1,7449
3270,fake,1,5220
3271,real,0,3710
3272,real,0,1068
3273,fake,1,5901
3274,fake,1,8795
3275,real,0,2985
3276,real,0,2854
3277,real,0,2004
3278,fake,1,8544
3279,fake,1,6732
3280,real,0,1854
3281,real,0,2665
3282,fake,1,6466
3283,fake,1,6822
3284,real,0,2082
3285,fake,1,7498
3286,fake,1,7093
3287,real,0,4554
3288,fake,1,7795
3289,real,0,4961
3290,fake,1,7400
3291,fake,1,8245
3292,fake,1,9540
3293,fake,1,5393
3294,real,0,2065
3295,fake,1,9370
3296,fake,1,9296
3297,real,0,3181
3298,fake,1,5029
3299,fake,1,7325
3300,real,0,848
3301,fake,1,9577
3302,fake,1,8036
3303,real,0,2203
3304,fake,1,6168
3305,real,0,4245
3306,real,0,789
3307,real,0,3306
3308,fake,1,6035
3309,fake,1,5496
3310,real,0,3184
3311,real,0,1607
3312,fake,1,6256
3313,real,0,1225
3314,fake,1,6026
3315,fake,1,8673
3316,fake,1,7460
3317,fake,1,7001
3318,real,0,4272
3319,fake,1,6361
3320,fake,1,5569
3321,fake,1,9152
3322,real,0,2113
3323,fake,1,6795
3324,real,0,3706
3325,real,0,725
3326,real,0,184
3327,fake,1,6942
3328,fake,1,9479
3329,fake,1,6776
3330,fake,1,8824
3331,real,0,4973
3332,fake,1,9324
3333,real,0,4915
3334,fake,1,8564
3335,fake,1,6233
3336,fake,1,9119
3337,fake,1,5198
3338,real,0,4956
3339,real,0,3165
3340,fake,1,5022
3341,real,0,3352
3342,real,0,3582
3343,real,0,4097
3344,fake,1,9606
3345,real,0,4913
3346,real,0,419
3347,fake,1,9127
3348,fake,1,9446
3349,real,0,1105
3350,real,0,1475
3351,real,0,3757
3352,real,0,2369
3353,real,0,3523
3354,fake,1,9526
3355,fake,1,5244
3356,fake,1,5961
3357,real,0,375
3358,fake,1,5122
3359,real,0,4080
3360,fake,1,6215
3361,fake,1,6052
3362,real,0,3045
3363,fake,1,7108
3364,real,0,4037
3365,fake,1,7550
3366,real,0,1596
3367,real,0,4163
3368,fake,1,9018
3369,real,0,2075
3370,fake,1,8556
3371,real,0,2784
3372,fake,1,5884
3373,fake,1,9075
3374,fake,1,9166
3375,real,0,1098
3376,real,0,4372
3377,real,0,3838
3378,real,0,2560
3379,fake,1,5160
3380,fake,1,5229
3381,fake,1,5871
3382,fake,1,7925
3383,fake,1,5267
3384,fake,1,6711
3385,real,0,3034
3386,fake,1,5257
3387,fake,1,5630
3388,fake,1,7961
3389,real,0,352
3390,real,0,4039
3391,real,0,761
3392,fake,1,8054
3393,fake,1,5264
3394,real,0,3584
3395,fake,1,8896
3396,real,0,1538
3397,real,0,1458
3398,real,0,4263
3399,fake,1,5243
3400,fake,1,7014
3401,real,0,3163
3402,fake,1,8704
3403,real,0,3288
3404,fake,1,7549
3405,fake,1,5701
3406,fake,1,7021
3407,real,0,3367
3408,fake,1,8620
3409,fake,1,8847
3410,real,0,122
3411,fake,1,8019
3412,real,0,1337
3413,fake,1,8536
3414,real,0,2474
3415,fake,1,8176
3416,fake,1,5714
3417,real,0,1396
3418,real,0,312
3419,real,0,951
3420,real,0,1791
3421,real,0,401
3422,fake,1,8546
3423,real,0,220
3424,real,0,1417
3425,fake,1,8996
3426,real,0,4194
3427,fake,1,5269
3428,fake,1,7759
3429,fake,1,5157
3430,fake,1,5944
3431,fake,1,8561
3432,real,0,322
3433,real,0,2183
3434,real,0,1573
3435,fake,1,5234
3436,real,0,1359
3437,fake,1,6534
3438,fake,1,6688
3439,fake,1,9048
3440,fake,1,6257
3441,real,0,1594
3442,fake,1,7470
3443,fake,1,6676
3444,real,0,985
3445,real,0,2464
3446,fake,1,8483
3447,fake,1,8877
3448,fake,1,8921
3449,fake,1,7978
3450,fake,1,5210
3451,fake,1,6397
3452,real,0,2759
3453,real,0,316
3454,real,0,2992
3455,fake,1,5697
3456,fake,1,8235
3457,fake,1,7972
3458,real,0,2654
3459,fake,1,9306
3460,fake,1,5577
3461,fake,1,6062
3462,fake,1,8653
3463,real,0,3719
3464,fake,1,8593
3465,real,0,3149
3466,real,0,1289
3467,real,0,2151
3468,fake,1,7746
3469,fake,1,5721
3470,fake,1,6932
3471,fake,1,6095
3472,fake,1,5197
3473,fake,1,5743
3474,real,0,3762
3475,real,0,4770
3476,real,0,4214
3477,real,0,191
3478,real,0,2527
3479,real,0,1948
3480,real,0,4548
3481,fake,1,5556
3482,real,0,942
3483,real,0,175
3484,real,0,4310
3485,fake,1,7002
3486,real,0,3530
3487,real,0,4131
3488,fake,1,8023
3489,real,0,3825
3490,real,0,3621
3491,real,0,4412
3492,real,0,4108
3493,real,0,4001
3494,real,0,4801
3495,fake,1,7793
3496,fake,1,8730
3497,fake,1,9498
3498,real,0,2242
3499,fake,1,6714
3500,real,0,3488
3501,real,0,3323
3502,fake,1,5194
3503,real,0,4460
3504,real,0,2354
3505,fake,1,5376
3506,fake,1,8405
3507,real,0,3643
3508,fake,1,6978
3509,fake,1,7302
3510,real,0,2847
3511,real,0,926
3512,real,0,3391
3513,real,0,1881
3514,real,0,2755
3515,fake,1,9239
3516,fake,1,8505
3517,fake,1,8380
3518,real,0,2165
3519,fake,1,6644
3520,fake,1,8745
3521,fake,1,9530
3522,real,0,2409
3523,fake,1,5730
3524,real,0,1626
3525,real,0,1095
3526,real,0,2565
3527,fake,1,6429
3528,fake,1,8370
3529,real,0,1034
3530,real,0,3205
3531,real,0,2265
3532,real,0,610
3533,real,0,2473
3534,real,0,395
3535,fake,1,7137
3536,real,0,439
3537,real,0,735
3538,real,0,2962
3539,fake,1,8780
3540,fake,1,8146
3541,fake,1,5335
3542,real,0,4077
3543,fake,1,7394
3544,real,0,71
3545,fake,1,7789
3546,fake,1,5945
3547,fake,1,7866
3548,fake,1,5300
3549,fake,1,8463
3550,real,0,1175
3551,fake,1,6192
3552,real,0,4091
3553,fake,1,5334
3554,real,0,2936
3555,real,0,4448
3556,real,0,1685
3557,real,0,3708
3558,real,0,2314
3559,fake,1,7742
3560,real,0,4032
3561,real,0,3942
3562,fake,1,5036
3563,real,0,248
3564,fake,1,6753
3565,fake,1,8317
3566,fake,1,6896
3567,fake,1,6416
3568,real,0,2658
3569,fake,1,7028
3570,real,0,1868
3571,real,0,2072
3572,fake,1,6287
3573,real,0,4776
3574,fake,1,5529
3575,fake,1,5894
3576,fake,1,9500
3577,fake,1,8085
3578,real,0,2482
3579,real,0,3332
3580,fake,1,9574
3581,real,0,279
3582,fake,1,8223
3583,fake,1,9126
3584,fake,1,5137
3585,real,0,4574
3586,real,0,2508
3587,real,0,1690
3588,real,0,4866
3589,fake,1,9499
3590,real,0,199
3591,real,0,305
3592,real,0,139
3593,fake,1,6700
3594,fake,1,8577
3595,real,0,4589
3596,real,0,241
3597,real,0,2268
3598,real,0,2001
3599,fake,1,9520
3600,fake,1,5502
3601,real,0,2576
3602,real,0,694
3603,fake,1,9380
3604,real,0,4355
3605,fake,1,9477
3606,real,0,690
3607,real,0,1888
3608,real,0,2010
3609,fake,1,6008
3610,fake,1,7365
3611,real,0,4684
3612,real,0,1055
3613,real,0,3157
3614,real,0,2046
3615,real,0,1007
3616,real,0,2542
3617,fake,1,8449
3618,real,0,3428
3619,real,0,1352
3620,fake,1,7490
3621,real,0,804
3622,fake,1,8280
3623,real,0,625
3624,fake,1,6340
3625,fake,1,5255
3626,fake,1,7756
3627,fake,1,7408
3628,real,0,3933
3629,fake,1,6312
3630,real,0,3406
3631,real,0,2441
3632,real,0,3030
3633,fake,1,7857
3634,real,0,598
3635,fake,1,8837
3636,fake,1,5316
3637,fake,1,5006
3638,fake,1,9104
3639,real,0,4500
3640,real,0,188
3641,real,0,1696
3642,real,0,1282
3643,real,0,1519
3644,real,0,2252
3645,real,0,1312
3646,fake,1,7635
3647,fake,1,9241
3648,real,0,4055
3649,fake,1,9029
3650,real,0,4362
3651,real,0,4513
3652,fake,1,6012
3653,real,0,4775
3654,real,0,2101
3655,fake,1,9468
3656,fake,1,7535
3657,fake,1,5619
3658,fake,1,9405
3659,fake,1,8948
3660,real,0,1474
3661,real,0,4736
3662,real,0,4804
3663,real,0,1472
3664,fake,1,6135
3665,real,0,2791
3666,fake,1,8677
3667,fake,1,5782
3668,fake,1,8127
3669,fake,1,5409
3670,fake,1,8720
3671,real,0,1910
3672,fake,1,8130
3673,real,0,4898
3674,fake,1,8109
3675,real,0,1160
3676,fake,1,8364
3677,fake,1,7911
3678,real,0,4173
3679,real,0,4717
3680,fake,1,6474
3681,real,0,4378
3682,fake,1,8718
3683,fake,1,6309
3684,real,0,3447
3685,real,0,2939
3686,real,0,4488
3687,fake,1,5839
3688,real,0,2420
3689,fake,1,7836
3690,real,0,3904
3691,fake,1,5182
3692,fake,1,7203
3693,fake,1,6210
3694,real,0,868
3695,fake,1,7289
3696,fake,1,8528
3697,fake,1,9192
3698,fake,1,5973
3699,real,0,4064
3700,real,0,1242
3701,fake,1,8065
3702,real,0,1364
3703,fake,1,8664
3704,fake,1,5295
3705,real,0,856
3706,fake,1,5177
3707,real,0,1964
3708,fake,1,7127
3709,fake,1,6203
3710,fake,1,6536
3711,real,0,4580
3712,real,0,771
3713,fake,1,5849
3714,fake,1,5869
3715,fake,1,5336
3716,real,0,4472
3717,real,0,3888
3718,real,0,1545
3719,fake,1,5592
3720,real,0,1100
3721,real,0,4193
3722,fake,1,5907
3723,real,0,781
3724,fake,1,9555
3725,fake,1,6648
3726,fake,1,8114
3727,real,0,4914
3728,real,0,4518
3729,fake,1,7862
3730,fake,1,6726
3731,fake,1,9261
3732,real,0,3408
3733,fake,1,7976
3734,fake,1,8382
3735,fake,1,5707
3736,fake,1,7520
3737,fake,1,5025
3738,fake,1,7483
3739,real,0,2908
3740,real,0,2535
3741,real,0,2511
3742,real,0,833
3743,real,0,3594
3744,real,0,4144
3745,real,0,4288
3746,real,0,4374
3747,fake,1,8738
3748,fake,1,7029
3749,real,0,2171
3750,fake,1,5876
3751,fake,1,8396
3752,real,0,3819
3753,real,0,1691
3754,fake,1,8140
3755,fake,1,8098
3756,fake,1,5740
3757,real,0,2372
3758,real,0,2329
3759,real,0,592
3760,real,0,1232
3761,real,0,3011
3762,real,0,4445
3763,fake,1,6547
3764,fake,1,5115
3765,real,0,2990
3766,fake,1,9329
3767,real,0,2204
3768,real,0,754
3769,real,0,1542
3770,fake,1,7640
3771,fake,1,6236
3772,fake,1,5651
3773,real,0,3237
3774,fake,1,8330
3775,real,0,612
3776,fake,1,8107
3777,fake,1,7558
3778,real,0,3796
3779,fake,1,8457
3780,fake,1,7966
3781,real,0,1706
3782,fake,1,6376
3783,real,0,3108
3784,fake,1,6927
3785,fake,1,5913
3786,fake,1,9341
3787,fake,1,8018
3788,fake,1,6678
3789,real,0,2149
3790,fake,1,9589
3791,real,0,4908
3792,real,0,1411
3793,real,0,193
3794,real,0,4818
3795,fake,1,7399
3796,real,0,4969
3797,fake,1,7207
3798,real,0,1750
3799,real,0,2491
3800,fake,1,8828
3801,real,0,3528
3802,real,0,3654
3803,fake,1,6195
3804,real,0,1128
3805,fake,1,7462
3806,real,0,1231
3807,real,0,1694
3808,fake,1,8195
3809,real,0,906
3810,real,0,4109
3811,real,0,3511
3812,real,0,2435
3813,fake,1,8539
3814,real,0,4252
3815,fake,1,7378
3816,fake,1,9090
3817,real,0,1314
3818,fake,1,5190
3819,real,0,1307
3820,fake,1,8475
3821,real,0,2675
3822,fake,1,5914
3823,real,0,4123
3824,real,0,3667
3825,fake,1,6911
3826,fake,1,6265
3827,real,0,4562
3828,real,0,232
3829,fake,1,8129
3830,fake,1,7839
3831,fake,1,8574
3832,fake,1,6590
3833,fake,1,6129
3834,fake,1,9190
3835,real,0,4906
3836,real,0,3196
3837,fake,1,7457
3838,fake,1,6912
3839,real,0,960
3840,real,0,4440
3841,fake,1,5981
3842,fake,1,7280
3843,real,0,4826
3844,real,0,3017
3845,real,0,1003
3846,real,0,2696
3847,real,0,4996
3848,real,0,138
3849,fake,1,7627
3850,real,0,414
3851,fake,1,8194
3852,fake,1,9217
3853,real,0,2919
3854,fake,1,5906
3855,real,0,845
3856,fake,1,6493
3857,real,0,3918
3858,fake,1,6158
3859,fake,1,5302
3860,real,0,3686
3861,real,0,1718
3862,fake,1,7142
3863,fake,1,8772
3864,real,0,132
3865,fake,1,6545
3866,real,0,463
3867,fake,1,9336
3868,real,0,4788
3869,fake,1,6651
3870,real,0,1130
3871,real,0,636
3872,real,0,4024
3873,real,0,1887
3874,fake,1,9309
3875,real,0,4870
3876,fake,1,6445
3877,real,0,4217
3878,real,0,1554
3879,real,0,2179
3880,real,0,3951
3881,real,0,3750
3882,real,0,4226
3883,real,0,2481
3884,real,0,94
3885,fake,1,8893
3886,fake,1,5679
3887,real,0,15
3888,real,0,5000
3889,fake,1,7292
3890,fake,1,6119
3891,fake,1,7420
3892,real,0,522
3893,fake,1,5009
3894,fake,1,7340
3895,fake,1,9206
3896,fake,1,9480
3897,real,0,4671
3898,real,0,3761
3899,fake,1,5298
3900,fake,1,6023
3901,real,0,2201
3902,real,0,732
3903,real,0,486
3904,real,0,1425
3905,fake,1,8034
3906,fake,1,8655
3907,real,0,545
3908,real,0,2209
3909,real,0,4200
3910,real,0,1539
3911,fake,1,8441
3912,fake,1,8689
3913,fake,1,6093
3914,real,0,1547
3915,fake,1,5333
3916,fake,1,7896
3917,fake,1,5919
3918,real,0,3094
3919,real,0,3983
3920,real,0,3593
3921,real,0,4539
3922,real,0,555
3923,real,0,3989
3924,real,0,3267
3925,fake,1,6697
3926,real,0,3100
3927,real,0,2595
3928,fake,1,5303
3929,fake,1,5705
3930,fake,1,8631
3931,fake,1,8353
3932,fake,1,5072
3933,fake,1,7666
3934,real,0,1934
3935,real,0,283
3936,real,0,247
3937,real,0,4030
3938,real,0,262
3939,fake,1,6152
3940,fake,1,5421
3941,fake,1,5378
3942,real,0,2822
3943,fake,1,7811
3944,fake,1,5534
3945,real,0,4975
3946,fake,1,5903
3947,real,0,3218
3948,real,0,300
3949,fake,1,7026
3950,real,0,893
3951,real,0,13
3952,fake,1,7751
3953,fake,1,5649
3954,real,0,4550
3955,real,0,3385
3956,real,0,3932
3957,fake,1,5085
3958,real,0,1263
3959,real,0,1894
3960,fake,1,5240
3961,fake,1,5488
3962,real,0,3426
3963,fake,1,5331
3964,fake,1,7308
3965,real,0,4143
3966,real,0,3344
3967,fake,1,6365
3968,real,0,3310
3969,fake,1,6419
3970,real,0,3874
3971,real,0,4881
3972,real,0,541
3973,real,0,2753
3974,real,0,228
3975,real,0,1825
3976,fake,1,6451
3977,fake,1,7754
3978,fake,1,7876
3979,fake,1,5585
3980,real,0,4496
3981,fake,1,9266
3982,real,0,4279
3983,fake,1,6458
3984,fake,1,8667
3985,fake,1,6267
3986,fake,1,8855
3987,fake,1,5934
3988,real,0,3072
3989,real,0,842
3990,fake,1,7905
3991,real,0,477
3992,fake,1,7131
3993,fake,1,9137
3994,real,0,3958
3995,fake,1,5097
3996,fake,1,8650
3997,fake,1,6670
3998,fake,1,7652
3999,fake,1,5992
4000,fake,1,5465
4001,fake,1,7210
4002,real,0,4854
4003,real,0,2451
4004,fake,1,8173
4005,real,0,3861
4006,fake,1,8260
4007,fake,1,9237
4008,real,0,614
4009,fake,1,6652
4010,fake,1,6162
4011,real,0,3238
4012,real,0,3802
4013,real,0,829
4014,real,0,4172
4015,fake,1,8558
4016,real,0,2244
4017,fake,1,6675
4018,real,0,253
4019,real,0,460
4020,fake,1,7962
4021,fake,1,6124
4022,real,0,2311
4023,real,0,320
4024,real,0,1482
4025,real,0,2164
4026,fake,1,8320
4027,real,0,3261
4028,real,0,3348
4029,real,0,336
4030,fake,1,7406
4031,fake,1,6364
4032,real,0,1014
4033,fake,1,7644
4034,real,0,895
4035,real,0,4158
4036,fake,1,7489
4037,fake,1,8751
4038,fake,1,9510
4039,fake,1,8632
4040,real,0,1929
4041,fake,1,6343
4042,real,0,4478
4043,fake,1,9315
4044,real,0,3601
4045,fake,1,6186
4046,real,0,1531
4047,real,0,4286
4048,fake,1,7376
4049,real,0,628
4050,fake,1,8466
4051,real,0,1959
4052,real,0,548
4053,real,0,4728
4054,real,0,905
4055,fake,1,6646
4056,real,0,3925
4057,fake,1,8789
4058,fake,1,7822
4059,real,0,4700
4060,fake,1,5046
4061,fake,1,8781
4062,fake,1,5388
4063,real,0,4749
4064,real,0,4715
4065,fake,1,8183
4066,fake,1,7232
4067,fake,1,9458
4068,real,0,3896
4069,fake,1,7890
4070,real,0,2454
4071,real,0,2717
4072,real,0,1257
4073,fake,1,8249
4074,real,0,1907
4075,real,0,485
4076,fake,1,5861
4077,real,0,4400
4078,real,0,4085
4079,real,0,1473
4080,fake,1,9541
4081,fake,1,5971
4082,real,0,4650
4083,fake,1,8453
4084,fake,1,6109
4085,real,0,47
4086,fake,1,9310
4087,fake,1,7669
4088,fake,1,7444
4089,real,0,2347
4090,fake,1,9597
4091,fake,1,6990
4092,real,0,4228
4093,real,0,1237
4094,real,0,3256
4095,real,0,1094
4096,fake,1,7320
4097,real,0,1830
4098,real,0,965
4099,fake,1,8699
4100,real,0,4549
4101,fake,1,5309
4102,real,0,1069
4103,real,0,28
4104,real,0,2718
4105,real,0,1326
4106,real,0,4501
4107,fake,1,6017
4108,fake,1,7671
4109,real,0,576
4110,fake,1,7942
4111,fake,1,7105
4112,fake,1,9576
4113,real,0,4656
4114,real,0,391
4115,real,0,3508
4116,fake,1,9412
4117,fake,1,7908
4118,real,0,4957
4119,real,0,3227
4120,fake,1,7935
4121,fake,1,9551
4122,fake,1,8203
4123,fake,1,9268
4124,real,0,3063
4125,fake,1,5165
4126,fake,1,8856
4127,real,0,4751
4128,fake,1,6894
4129,fake,1,5386
4130,real,0,1661
4131,fake,1,5135
4132,fake,1,6657
4133,fake,1,6804
4134,real,0,719
4135,real,0,792
4136,fake,1,6379
4137,real,0,2326
4138,fake,1,6639
4139,fake,1,8351
4140,real,0,4186
4141,fake,1,7955
4142,fake,1,8213
4143,real,0,1381
4144,fake,1,8670
4145,fake,1,7765
4146,fake,1,7576
4147,fake,1,6090
4148,real,0,3832
4149,fake,1,9287
4150,fake,1,9292
4151,fake,1,7319
4152,fake,1,8520
4153,real,0,2892
4154,fake,1,7755
4155,real,0,1054
4156,real,0,1880
4157,real,0,3013
4158,fake,1,8169
4159,fake,1,6811
4160,fake,1,5708
4161,fake,1,9298
4162,fake,1,7648
4163,fake,1,6906
4164,real,0,1355
4165,real,0,462
4166,real,0,790
4167,fake,1,9207
4168,fake,1,5867
4169,real,0,3129
4170,real,0,1918
4171,fake,1,7623
