account_id,follower_count,following_count,media_count
3094,1002,0,0
3095,493,0,188
3096,610,1252,112
3097,250,1904,0
3098,0,663,106
3099,114,272,0
3100,366,905,230
3101,392,802,145
3102,1087,995,50
3103,399,0,193
3104,809,0,0
3105,207,0,0
3106,253,900,30
3107,0,936,298
3108,92,1401,0
3109,566,1010,0
3110,372,0,0
3111,721,2238,155
3112,437,2058,0
3113,238,0,41
3114,1170,1088,140
3115,334,129,41
3116,803,888,80
3117,220,1832,115
3118,634,2944,11
3119,715,1520,40
3120,447,1049,84
3121,0,393,151
3122,376,932,0
3123,828,2148,0
3124,566,698,131
3125,535,0,157
3126,0,0,79
3127,101,1274,86
3128,522,1000,0
3129,522,77,111
3130,822,1804,149
3131,315,309,64
3132,520,605,325
3133,375,727,0
3134,1,382,75
3135,0,988,0
3136,530,1933,152
3137,434,0,0
3138,139,1249,0
3139,0,922,0
3140,604,903,86
3141,270,1644,0
3142,577,795,0
3143,1064,1240,38
3144,0,1483,32
3145,108,223,217
3146,291,1053,131
3147,911,485,23
3148,0,607,283
3149,1091,412,110
3150,420,1231,0
3151,333,829,85
3152,295,1152,115
3153,206,726,0
3154,760,0,0
3155,0,777,67
3156,498,810,19
3157,226,995,216
3158,85,131,137
3159,1333,0,0
3160,525,1389,103
3161,598,462,194
3162,793,921,0
3163,0,454,0
3164,1022,738,56
3165,0,280,61
3166,83,0,52
3167,198,1233,24
3168,586,122,23
3169,451,914,99
3170,307,1168,179
3171,365,138,6
3172,5,0,319
3173,0,3249,268
3174,640,199,200
3175,628,1388,124
3176,960,2747,273
3177,75,1560,26
3178,627,434,0
3179,263,675,1
3180,813,0,0
3181,750,1655,71
3182,448,1329,90
3183,243,213,79
3184,727,0,56
3185,610,0,72
3186,114,1763,244
3187,0,869,124
3188,262,966,157
3189,934,0,78
3190,796,0,0
3191,0,1738,0
3192,0,788,281
3193,844,1681,0
3194,0,346,0
3195,559,500,84
3196,139,1481,117
3197,972,1500,130
3198,82,1568,248
3199,795,439,219
3200,438,1379,0
3201,463,1889,162
3202,0,636,16
3203,0,214,43
3204,287,2131,0
3205,461,69,0
3206,0,1394,54
3207,0,684,0
3208,578,0,157
3209,579,1910,27
3210,318,0,91
3211,660,0,204
3212,0,1289,0
3213,236,1288,0
3214,983,86,77
3215,395,897,91
3216,416,0,176
3217,1229,1474,151
3218,0,1002,68
3219,666,697,90
3220,989,766,93
3221,248,1254,0
3222,690,714,41
3223,3,0,84
3224,113,3012,107
3225,513,1984,0
3226,667,0,0
3227,787,388,32
3228,954,501,269
3229,344,1858,0
3230,814,0,184
3231,241,229,228
3232,705,0,62
3233,446,450,0
3234,535,256,113
3235,527,827,79
3236,0,120,0
3237,0,0,0
3238,407,1384,106
3239,0,1214,158
3240,679,1314,23
3241,694,562,50
3242,491,154,129
3243,0,622,39
3244,884,1262,25
3245,1129,0,0
3246,424,1151,0
3247,559,1063,344
3248,444,808,37
3249,567,590,204
3250,325,0,238
3251,356,290,38
3252,707,2592,97
3253,1243,758,69
3254,0,427,0
3255,330,762,0
3256,0,1111,63
3257,963,1425,12
3258,150,508,261
3259,0,1183,32
3260,607,2475,267
3261,1019,1783,6
3262,616,3161,263
3263,445,66,112
3264,522,2475,118
3265,897,0,3
3266,43,1109,120
3267,327,1501,239
3268,200,217,42
3269,0,835,21
3270,247,1684,31
3271,782,11,232
3272,580,2468,149
3273,609,0,213
3274,424,2747,91
3275,564,1778,62
3276,71,652,103
3277,254,328,173
3278,441,221,31
3279,473,604,205
3280,488,694,97
3281,318,2040,0
3282,228,2777,152
3283,1546,950,0
3284,707,0,150
3285,523,181,154
3286,282,555,93
3287,201,0,116
3288,320,0,176
3289,478,2910,4
3290,0,1057,143
3291,0,0,183
3292,132,1587,247
3293,446,0,0
3294,280,0,101
3295,920,0,0
3296,0,2453,0
3297,89,483,96
3298,936,0,66
3299,418,1994,181
3300,699,428,20
3301,1134,0,43
3302,110,417,80
3303,332,1282,0
3304,268,1161,0
3305,0,2601,177
3306,253,0,0
3307,698,793,185
3308,571,22,123
3309,600,0,0
3310,229,1659,115
3311,125,1223,114
3312,842,1037,103
3313,184,1185,42
3314,479,36,0
3315,430,0,202
3316,914,783,47
3317,731,1943,0
3318,0,2405,107
3319,0,1566,0
3320,585,774,0
3321,345,1023,17
3322,199,756,0
3323,748,0,0
3324,439,770,144
3325,389,0,45
3326,660,616,192
3327,229,2434,0
3328,954,1594,0
3329,75,0,74
3330,614,669,257
3331,904,0,115
3332,0,680,403
3333,241,1819,93
3334,795,1419,83
3335,800,3309,0
3336,305,1976,104
3337,95,955,76
3338,725,1443,14
3339,810,535,43
3340,0,0,50
3341,0,2093,38
3342,453,1786,282
3343,604,495,18
3344,258,1027,76
3345,622,2026,14
3346,104,1618,142
3347,0,0,77
3348,211,996,28
3349,393,571,0
3350,266,1893,84
3351,0,1809,24
3352,0,2106,51
3353,177,0,0
3354,704,0,212
3355,837,1895,150
3356,812,133,211
3357,65,0,181
3358,0,1294,121
3359,554,179,0
3360,606,2592,256
3361,518,1050,0
3362,0,910,29
3363,46,363,134
3364,358,2387,139
3365,551,1114,119
3366,655,322,15
3367,423,0,0
3368,492,668,330
3369,401,0,53
3370,625,1807,40
3371,486,0,0
3372,394,600,84
3373,269,1374,79
3374,399,1098,56
3375,550,4,99
3376,469,1426,247
3377,511,0,0
3378,870,721,62
3379,468,1417,0
3380,127,1222,89
3381,698,47,0
3382,0,1981,1
3383,0,834,0
3384,494,1511,68
3385,562,2323,104
3386,0,1898,257
3387,226,1901,108
3388,143,943,9
3389,188,1564,0
3390,721,965,0
3391,632,0,0
3392,362,1057,259
3393,166,1009,89
3394,0,1347,0
3395,899,612,0
3396,590,0,0
3397,106,1422,0
3398,637,0,199
3399,343,2251,54
3400,262,505,0
3401,531,998,306
3402,93,1321,0
3403,241,1354,0
3404,414,0,198
3405,183,1595,102
3406,619,1057,7
3407,1066,88,0
3408,88,0,0
3409,0,399,0
3410,0,0,58
3411,313,2523,78
3412,122,2279,42
3413,447,1211,53
3414,419,514,0
3415,0,541,89
3416,0,1527,195
3417,479,2559,40
3418,420,155,38
3419,210,0,67
3420,0,2342,178
3421,545,0,0
3422,843,0,213
3423,473,489,103
3424,53,0,61
3425,386,1893,188
3426,0,1629,0
3427,763,151,114
3428,400,2065,104
3429,0,2241,0
3430,257,627,107
3431,542,279,88
3432,245,3077,38
3433,266,1489,150
3434,0,1009,0
3435,580,2152,87
3436,127,1056,43
3437,0,222,0
3438,231,827,112
3439,735,1817,35
3440,225,0,0
3441,1017,447,0
3442,529,2172,142
3443,495,216,0
3444,321,2341,88
3445,344,2205,63
3446,271,677,18
3447,256,157,268
3448,567,448,77
3449,20,3496,139
3450,0,2680,88
3451,0,874,33
3452,1132,116,56
3453,567,865,214
3454,483,996,174
3455,0,0,267
3456,601,827,81
3457,326,2110,0
3458,449,0,10
3459,5,1598,0
3460,429,2164,140
3461,211,165,0
3462,84,2494,0
3463,643,31,322
3464,0,1200,0
3465,580,428,0
3466,624,427,237
3467,41,107,0
3468,63,1466,180
3469,286,1621,0
3470,474,678,0
3471,312,0,241
3472,531,1161,157
3473,1026,1180,156
3474,180,520,97
3475,0,2672,122
3476,677,0,0
3477,997,0,70
3478,516,0,0
3479,0,1478,0
3480,323,0,102
3481,0,0,182
3482,609,1726,16
3483,0,1222,35
3484,257,1134,0
3485,0,1551,58
3486,416,305,139
3487,233,353,143
3488,435,1580,116
3489,377,0,0
3490,1,0,0
3491,603,297,143
3492,351,1705,145
3493,1,1008,39
3494,1204,1629,12
3495,547,0,183
3496,312,1070,19
3497,897,1419,138
3498,1056,0,43
3499,315,1634,0
3500,499,629,231
3501,1,3915,70
3502,314,0,0
3503,295,2158,0
3504,438,337,0
3505,493,0,18
3506,578,200,264
3507,458,1031,0
3508,0,1815,213
3509,19,2522,44
3510,165,2212,0
3511,264,0,7
3512,761,1911,0
3513,0,1148,0
3514,236,68,0
3515,724,525,0
3516,257,11,220
3517,541,783,80
3518,317,0,0
3519,465,0,81
3520,284,1239,0
3521,618,1393,0
3522,0,551,375
3523,234,2156,78
3524,480,475,0
3525,568,432,0
3526,926,1426,0
3527,223,608,235
3528,921,832,219
3529,123,0,138
3530,864,762,0
3531,674,0,220
3532,29,0,106
3533,484,0,128
3534,350,0,106
3535,602,178,0
3536,286,242,0
3537,255,1430,3
3538,879,974,127
3539,332,0,0
3540,677,830,39
3541,285,1073,39
3542,990,405,143
3543,116,681,130
3544,140,941,0
3545,937,1534,213
3546,203,0,0
3547,966,492,175
3548,702,2302,0
3549,311,2207,75
3550,0,1623,82
3551,362,1299,79
3552,407,2453,130
3553,804,2724,100
3554,961,611,142
3555,114,0,107
3556,668,465,0
3557,654,3942,87
3558,769,0,0
3559,555,258,0
3560,0,0,26
3561,311,873,77
3562,0,0,84
3563,294,632,171
3564,734,0,198
3565,483,1382,94
3566,797,2006,113
3567,496,348,68
3568,0,605,140
3569,0,576,110
3570,425,931,52
3571,289,705,289
3572,5,1537,0
3573,0,2017,214
3574,95,0,0
3575,297,425,145
3576,617,1675,212
3577,439,0,0
3578,969,0,73
3579,0,978,134
3580,698,1257,85
3581,387,0,98
3582,628,147,72
3583,206,0,0
3584,769,0,312
3585,479,1460,4
3586,116,0,104
3587,365,470,0
3588,280,0,0
3589,551,0,0
3590,0,1643,0
3591,358,208,175
3592,516,939,0
3593,381,0,2
3594,871,0,0
3595,658,1525,68
3596,366,3416,0
3597,450,0,164
3598,479,537,90
3599,519,1170,0
3600,0,108,149
3601,257,1621,58
3602,0,0,60
3603,846,903,0
3604,346,205,50
3605,297,2003,92
3606,703,46,201
3607,527,381,0
3608,0,1721,302
3609,343,0,117
3610,244,815,0
3611,0,0,0
3612,112,0,210
3613,301,1139,191
3614,326,0,60
3615,0,182,74
3616,798,1253,0
3617,331,146,200
3618,383,1594,0
3619,518,967,148
3620,75,1194,203
3621,539,2026,63
3622,232,1074,162
3623,35,2333,256
3624,583,1685,86
3625,925,204,39
3626,639,2079,50
3627,713,1017,0
3628,175,337,0
3629,0,1032,105
3630,925,1893,40
3631,1135,1214,93
3632,944,2626,0
3633,244,1866,48
3634,0,1284,168
3635,0,0,0
3636,0,559,59
3637,329,818,0
3638,968,1464,0
3639,316,1402,144
3640,482,919,24
3641,882,869,253
3642,218,1488,104
3643,1128,0,115
3644,1112,2495,0
3645,320,0,16
3646,154,2247,0
3647,629,698,0
3648,240,1779,129
3649,0,1120,150
3650,847,1102,100
3651,823,1317,0
3652,427,1580,93
3653,0,405,0
3654,0,1813,200
3655,409,0,0
3656,183,739,0
3657,242,1607,70
3658,750,1772,80
3659,642,1220,50
3660,883,338,0
3661,0,1670,179
3662,241,53,0
3663,652,2553,0
3664,536,657,46
3665,940,0,0
3666,526,0,189
3667,1058,789,0
3668,570,889,225
3669,765,2778,169
3670,248,0,190
3671,374,785,260
3672,709,0,66
3673,970,236,0
3674,641,2483,47
3675,338,0,0
3676,883,1350,0
3677,0,1150,74
3678,0,719,24
3679,623,1281,0
3680,374,0,31
3681,595,2454,117
3682,393,2732,160
3683,582,793,0
3684,66,3246,25
3685,582,332,42
3686,740,1158,0
3687,824,2223,45
3688,1120,270,73
3689,460,0,113
3690,471,0,66
3691,0,2872,0
3692,171,198,274
3693,297,552,147
3694,761,0,117
3695,141,1723,166
3696,666,0,84
3697,368,237,196
3698,303,1054,64
3699,462,0,58
3700,223,560,126
3701,209,2192,227
3702,0,1186,220
3703,277,879,121
3704,190,966,113
3705,177,342,132
3706,524,2805,163
3707,615,0,197
3708,456,962,32
3709,740,863,199
3710,584,1786,94
3711,259,1883,128
3712,197,711,206
3713,486,1044,138
3714,583,1083,156
3715,890,0,16
3716,813,0,219
3717,167,120,132
3718,331,164,71
3719,619,0,176
3720,767,1518,336
3721,719,746,0
3722,345,523,0
3723,0,0,346
3724,0,698,103
3725,471,0,78
3726,497,576,45
3727,0,810,187
3728,386,994,338
3729,604,0,0
3730,0,976,47
3731,781,0,20
3732,228,0,136
3733,838,1486,189
3734,170,2824,232
3735,0,797,140
3736,198,0,328
3737,334,939,0
3738,224,1714,0
3739,289,1385,215
3740,494,3577,71
3741,305,6,0
3742,344,1005,24
3743,0,2344,85
3744,515,2279,0
3745,336,0,0
3746,969,741,35
3747,19,2277,0
3748,0,3729,126
3749,599,1471,0
3750,498,364,67
3751,0,0,113
3752,0,3035,48
3753,942,1497,175
3754,896,0,0
3755,0,534,0
3756,198,1065,22
3757,989,1306,134
3758,192,0,81
3759,186,110,288
3760,264,0,0
3761,0,1818,0
3762,0,392,250
3763,761,1226,0
3764,0,2213,131
3765,461,971,0
3766,700,628,0
3767,0,944,17
3768,25,810,154
3769,821,2031,0
3770,568,1065,119
3771,139,182,140
3772,817,1826,0
3773,819,2015,33
3774,469,0,227
3775,34,2327,127
3776,215,1121,30
3777,476,1037,102
3778,299,1784,0
3779,719,159,177
3780,0,1729,177
3781,0,355,71
3782,437,0,82
3783,186,0,0
3784,135,1330,0
3785,0,0,17
3786,376,2407,48
3787,349,1972,172
3788,613,2121,157
3789,395,873,77
3790,320,1011,185
3791,808,0,0
3792,0,1772,173
3793,569,1136,0
3794,0,1330,191
3795,57,2487,56
3796,0,119,0
3797,661,614,136
3798,345,1082,145
3799,364,0,9
3800,0,551,18
3801,257,1253,40
3802,84,408,0
3803,512,2096,0
3804,0,0,197
3805,865,1904,0
3806,0,1427,257
3807,68,157,205
3808,994,0,226
3809,207,0,0
3810,0,0,0
3811,451,1825,0
3812,192,686,10
3813,58,1945,0
3814,0,104,7
3815,1401,1474,36
3816,275,3,0
3817,0,0,0
3818,926,634,34
3819,597,58,96
3820,83,0,0
3821,21,556,89
3822,620,854,72
3823,277,2054,63
3824,0,1712,0
3825,1035,2004,0
3826,207,1488,240
3827,927,1088,125
3828,846,0,166
3829,0,899,49
3830,754,1360,40
3831,126,2249,110
3832,0,1453,0
3833,211,2025,0
3834,517,0,0
3835,197,407,9
3836,255,1188,0
3837,795,1943,93
3838,409,594,66
3839,55,659,207
3840,631,1454,323
3841,443,0,0
3842,0,2404,73
3843,529,0,73
3844,515,0,56
3845,377,755,0
3846,701,2498,0
3847,118,1350,83
3848,495,1520,0
3849,0,787,75
3850,521,587,31
3851,1097,0,73
3852,0,0,0
3853,86,947,75
3854,104,2100,0
3855,418,1100,75
3856,0,1388,201
3857,526,2379,86
3858,685,1084,92
3859,568,618,145
3860,0,0,0
3861,740,2832,242
3862,719,1288,0
3863,679,0,152
3864,508,0,138
3865,451,2038,0
3866,754,0,166
3867,1086,2658,111
3868,14,0,261
3869,771,2213,78
3870,337,1247,46
3871,321,867,2
3872,0,563,0
3873,263,2696,23
3874,0,1474,28
3875,196,0,86
3876,0,0,0
3877,202,927,32
3878,218,743,119
3879,405,0,130
3880,0,687,0
3881,0,152,133
3882,504,754,31
3883,72,1494,38
3884,770,2285,0
3885,453,1683,218
3886,595,0,77
3887,895,1125,0
3888,254,809,98
3889,155,0,95
3890,694,1155,189
3891,559,2661,24
3892,299,778,59
3893,888,0,0
3894,290,776,122
3895,381,0,0
3896,377,1636,0
3897,21,1286,50
3898,398,568,0
3899,890,402,230
3900,535,525,265
3901,381,753,9
3902,309,0,0
3903,492,0,94
3904,649,1920,6
3905,596,346,184
3906,245,917,0
3907,490,1039,116
3908,548,1077,70
3909,0,0,0
3910,432,0,83
3911,0,136,152
3912,549,1153,67
3913,615,0,68
3914,648,378,0
3915,222,2941,180
3916,484,0,170
3917,900,0,14
3918,896,2703,44
3919,358,698,209
3920,421,15,0
3921,783,1951,122
3922,0,801,0
3923,249,385,249
3924,867,943,64
3925,733,65,193
3926,507,0,0
3927,0,627,0
3928,350,0,32
3929,149,755,86
3930,492,1110,3
3931,67,1625,139
3932,0,1909,35
3933,0,325,0
3934,825,1260,117
3935,220,1253,0
3936,428,1083,19
3937,368,249,224
3938,0,0,248
3939,0,1263,0
3940,0,0,120
3941,100,468,0
3942,506,0,27
3943,72,0,0
3944,1020,0,0
3945,752,1877,68
3946,670,1455,89
3947,324,172,0
3948,934,1497,174
3949,288,1661,11
3950,357,578,0
3951,432,0,114
3952,631,530,0
3953,607,643,155
3954,192,0,14
3955,170,1123,164
3956,608,1033,196
3957,636,1204,126
3958,222,1032,0
3959,0,1498,0
3960,292,559,0
3961,602,953,176
3962,1042,334,43
3963,0,141,0
3964,210,2126,43
3965,224,0,174
3966,875,1650,141
3967,356,104,105
3968,31,0,126
3969,577,1014,77
3970,218,0,90
3971,0,0,81
3972,36,0,58
3973,1016,516,139
3974,512,0,96
3975,409,2397,0
3976,276,2600,114
3977,478,0,84
3978,474,1306,123
3979,478,1631,46
3980,412,1305,145
3981,693,65,51
3982,378,492,135
3983,5,0,9
3984,141,310,16
3985,0,0,122
3986,1125,626,22
3987,691,0,295
3988,60,538,118
3989,264,0,60
3990,132,958,146
3991,944,43,6
3992,0,1044,157
3993,412,1861,154
3994,329,2385,192
3995,677,0,10
3996,330,0,0
3997,0,431,0
3998,275,1220,27
3999,7,0,237
4000,399,0,293
4001,904,879,95
4002,0,832,59
4003,71,1134,20
4004,163,1202,146
4005,227,1094,293
4006,645,944,249
4007,304,802,180
4008,524,1431,178
4009,136,0,147
4010,455,2339,53
4011,659,0,0
4012,96,0,55
4013,660,510,103
4014,389,1439,0
4015,759,0,41
4016,294,715,0
4017,511,1562,166
4018,354,1771,0
4019,333,24,93
4020,466,434,0
4021,569,108,229
4022,0,339,0
4023,904,0,109
4024,0,0,0
4025,114,1193,3
4026,334,880,80
4027,523,1252,85
4028,957,965,82
4029,0,1472,74
4030,180,1651,0
4031,0,0,40
4032,381,0,61
4033,470,505,79
4034,962,721,51
4035,414,52,136
4036,758,1686,68
4037,587,2789,79
4038,207,936,16
4039,0,831,0
4040,472,1621,74
4041,0,0,187
4042,852,774,105
4043,309,1755,0
4044,815,80,145
4045,190,0,22
4046,469,552,134
4047,447,682,18
4048,352,0,96
4049,208,2909,2
4050,515,250,5
4051,24,0,0
4052,0,648,113
4053,832,1682,97
4054,640,762,103
4055,394,1246,87
4056,990,0,0
4057,269,2280,161
4058,862,1324,164
4059,435,1826,0
4060,0,1121,115
4061,1058,1596,152
4062,738,0,7
4063,324,237,26
4064,640,2135,115
4065,219,2355,0
4066,678,0,0
4067,0,1002,0
4068,0,299,0
4069,734,25,174
4070,276,1038,0
4071,446,1922,94
4072,0,1211,145
4073,1058,414,26
4074,813,1276,0
4075,294,373,83
4076,218,1170,58
4077,753,2186,165
4078,1108,0,0
4079,725,1567,0
4080,1179,0,118
4081,25,2013,63
4082,64,87,138
4083,0,0,86
4084,534,1462,43
4085,435,1120,25
4086,312,0,307
4087,671,0,222
4088,828,551,111
4089,0,0,66
4090,147,0,115
4091,675,864,146
4092,195,0,103
4093,72,1185,0
4094,749,2283,249
4095,0,591,84
4096,257,879,274
4097,492,2828,78
4098,155,0,31
4099,661,1974,206
4100,157,1850,90
4101,894,1626,72
4102,322,2078,0
4103,619,1034,129
4104,647,142,5
4105,135,1874,10
4106,0,1914,5
4107,504,1886,105
4108,396,790,0
4109,576,5,35
4110,285,942,163
4111,209,1717,0
4112,1118,1802,76
4113,0,301,0
4114,643,1070,14
4115,155,0,235
4116,244,1761,0
4117,251,0,140
4118,70,1555,6
4119,582,0,1
4120,887,1809,0
4121,544,1077,139
4122,408,0,37
4123,1,1458,23
4124,562,135,69
4125,1173,1518,39
4126,227,461,0
4127,229,0,5
4128,160,0,154
4129,187,300,0
4130,0,2157,0
4131,520,1675,12
4132,54,2421,0
4133,0,2452,55
4134,650,192,0
4135,0,550,16
4136,243,320,52
4137,916,51,127
4138,0,0,191
4139,0,729,30
4140,469,0,260
4141,798,709,38
4142,0,2929,147
4143,521,218,265
4144,586,945,73
4145,0,1680,0
4146,667,1034,67
4147,696,1046,0
4148,253,370,28
4149,836,505,271
4150,793,0,0
4151,408,1618,90
4152,201,0,0
4153,6,1747,25
4154,355,0,138
4155,581,1738,92
4156,248,379,33
4157,0,0,0
4158,842,1342,92
4159,440,1703,241
4160,228,292,0
4161,689,1488,263
4162,937,0,186
4163,0,0,205
4164,531,2079,91
4165,0,513,183
4166,555,0,0
4167,417,23,0
4168,606,0,140
4169,183,573,89
4170,0,361,42
4171,201,929,0
4172,521,673,11
4173,748,2148,0
4174,0,1183,111
4175,752,1217,37
4176,128,1947,0
4177,504,343,341
4178,179,0,169
4179,437,1990,171
4180,702,885,294
4181,0,888,144
4182,116,90,0
4183,438,107,0
4184,1264,1619,161
4185,47,1761,0
4186,1130,1554,49
4187,1116,1563,0
4188,333,1332,68
4189,258,880,149
4190,111,563,88
4191,344,1994,158
4192,0,358,269
4193,341,1126,42
4194,927,0,359
4195,141,64,80
4196,279,500,160
4197,0,0,0
4198,509,1568,232
4199,468,0,169
4200,393,847,216
4201,288,881,63
4202,260,0,0
4203,556,289,107
4204,358,1008,0
4205,487,1187,21
4206,449,533,78
4207,788,1443,313
4208,621,631,92
4209,441,758,73
4210,935,1004,51
4211,526,1701,0
4212,856,47,67
4213,595,242,69
4214,0,54,0
4215,856,401,0
4216,419,2217,6
4217,350,1336,65
4218,474,0,8
4219,240,124,0
4220,454,1129,89
4221,148,0,115
4222,844,0,71
4223,327,2133,0
4224,226,111,121
4225,24,1730,37
4226,469,2040,0
4227,439,0,169
4228,514,0,96
4229,0,459,45
4230,0,0,0
4231,602,869,0
4232,923,532,274
4233,0,1117,0
4234,962,2187,31
4235,475,1588,56
4236,366,1249,92
4237,221,0,0
4238,0,1202,76
4239,737,2523,0
4240,80,0,68
4241,78,1456,0
4242,739,580,0
4243,0,0,147
4244,0,1571,32
4245,362,2510,108
4246,478,1545,112
4247,550,361,194
4248,257,0,0
4249,1312,894,156
4250,284,1646,59
4251,283,345,17
4252,72,444,0
4253,415,3658,123
4254,598,1858,0
4255,818,1932,113
4256,0,0,265
4257,277,14,163
4258,536,821,207
4259,588,0,0
4260,372,2397,140
4261,571,2200,0
4262,68,193,33
4263,950,2586,245
4264,739,740,0
4265,0,3418,177
4266,0,894,167
4267,0,1339,173
4268,622,2190,0
4269,0,2063,114
4270,246,1272,41
4271,539,599,175
4272,344,1275,0
4273,466,0,97
4274,0,901,82
4275,591,0,0
4276,141,0,0
4277,248,796,0
4278,458,2048,0
4279,408,1700,117
4280,378,660,79
4281,89,2548,76
4282,257,157,0
4283,370,0,178
4284,0,0,56
4285,197,0,61
4286,514,1587,159
4287,0,89,0
4288,800,1220,82
4289,842,2444,103
4290,0,0,0
4291,875,1238,128
4292,316,1301,109
4293,525,0,47
4294,184,2143,43
4295,713,447,114
4296,520,348,142
4297,66,2925,64
4298,0,1284,178
4299,0,1700,128
4300,439,2143,0
4301,582,73,0
4302,612,2035,185
4303,325,226,31
4304,0,182,75
4305,115,463,180
4306,799,102,57
4307,188,1593,62
4308,423,1020,0
4309,0,237,97
4310,495,1441,121
4311,198,460,0
4312,759,406,0
4313,657,795,340
4314,184,1223,48
4315,322,1147,0
4316,164,369,133
4317,0,1619,52
4318,49,515,0
4319,443,68,109
4320,490,0,0
4321,424,1759,227
4322,257,757,111
4323,717,962,28
4324,393,1824,69
4325,631,251,155
4326,0,0,78
4327,0,816,286
4328,475,1062,180
4329,0,473,110
4330,290,2266,0
4331,256,0,42
4332,961,1901,109
4333,518,1561,0
4334,431,1216,197
4335,681,0,0
4336,506,2070,0
4337,198,0,0
4338,769,220,137
4339,0,568,0
4340,490,1165,0
4341,0,1404,174
4342,445,1666,10
4343,441,1587,0
4344,994,1005,0
4345,0,1174,242
4346,145,0,0
4347,676,0,44
4348,494,1669,10
4349,436,1609,0
4350,13,1492,0
4351,149,213,0
4352,833,1684,160
4353,350,0,68
4354,509,1857,324
4355,326,475,0
4356,0,2483,0
4357,717,0,222
4358,557,2565,171
4359,1229,371,99
4360,0,352,0
4361,676,945,245
4362,0,25,50
4363,428,670,11
4364,733,0,180
4365,0,20,55
4366,293,1247,0
4367,159,0,62
4368,107,0,0
4369,513,0,0
4370,787,224,0
4371,319,2099,1
4372,446,0,0
4373,412,0,119
4374,370,944,0
4375,0,361,109
4376,782,3045,0
4377,479,576,155
4378,516,1090,0
4379,68,1719,0
4380,198,1699,190
4381,303,985,0
4382,0,578,246
4383,0,2834,118
4384,145,641,142
4385,564,288,170
4386,126,77,70
4387,0,0,71
4388,65,1593,195
4389,199,0,70
4390,237,738,0
4391,1176,533,121
4392,762,3057,0
4393,751,0,199
4394,805,0,202
4395,0,604,186
4396,0,540,182
4397,0,177,49
4398,867,661,46
4399,165,0,0
4400,0,1113,245
4401,208,0,6
4402,280,718,94
4403,469,124,85
4404,463,1794,0
4405,60,2557,0
4406,625,402,58
4407,131,2180,9
4408,311,418,48
4409,625,0,172
4410,130,2547,82
4411,157,1282,139
4412,590,749,105
4413,49,1454,24
4414,226,1027,0
4415,576,673,86
4416,1135,0,67
4417,595,465,156
4418,545,1388,41
4419,567,617,26
4420,0,1676,33
4421,412,1140,0
4422,358,0,213
4423,489,0,180
4424,413,582,0
4425,511,203,144
4426,253,1092,0
4427,391,3,163
4428,0,109,0
4429,250,1832,96
4430,888,897,0
4431,488,19,0
4432,361,762,108
4433,1076,2168,0
4434,0,1048,0
4435,0,1356,208
4436,1008,0,295
4437,386,1804,158
4438,279,3138,0
4439,0,0,247
4440,536,0,0
4441,572,926,25
4442,0,1648,63
4443,317,650,264
4444,244,0,156
4445,465,632,8
4446,0,1362,0
4447,836,324,165
4448,710,1371,0
4449,234,1947,81
4450,288,992,0
4451,318,715,119
4452,79,1601,110
4453,204,0,0
4454,268,0,168
4455,970,469,117
4456,722,236,137
4457,718,0,17
4458,507,2634,77
4459,0,2987,64
4460,354,379,42
4461,731,839,76
4462,0,550,193
4463,606,1888,173
4464,1235,2092,0
4465,765,0,163
4466,896,1236,186
4467,450,0,41
4468,730,2560,112
4469,101,1199,111
4470,666,0,0
4471,613,495,17
4472,477,446,138
4473,860,1286,4
4474,168,1820,162
4475,299,0,198
4476,405,2643,180
4477,0,2402,270
4478,454,0,48
4479,0,819,77
4480,759,2511,92
4481,386,2017,51
4482,175,397,116
4483,58,1585,0
4484,282,3839,80
4485,626,853,0
4486,573,91,0
4487,106,922,136
4488,54,999,36
4489,614,203,133
4490,100,1200,34
4491,391,0,176
4492,415,57,32
4493,485,1527,0
4494,689,0,82
4495,0,1677,0
4496,0,0,0
4497,158,0,0
4498,1041,229,0
4499,1123,1040,0
4500,1052,2113,0
4501,297,804,0
4502,0,490,223
4503,0,1343,0
4504,140,0,0
4505,295,888,19
4506,854,0,0
4507,693,830,0
4508,454,610,134
4509,37,0,9
4510,11,915,0
4511,464,908,106
4512,629,1958,181
4513,515,0,115
4514,0,666,0
4515,612,0,0
4516,528,1642,63
4517,0,1523,31
4518,77,1269,22
4519,626,18,0
4520,282,1659,0
4521,961,0,273
4522,556,0,61
4523,188,0,127
4524,365,710,58
4525,393,1441,63
4526,98,0,51
4527,29,2110,0
4528,631,880,0
4529,684,0,99
4530,594,848,78
4531,934,1872,158
4532,167,1363,137
4533,993,1879,0
4534,33,0,179
4535,0,317,140
4536,0,0,132
4537,203,2518,299
4538,181,1404,277
4539,565,3684,132
4540,460,261,118
4541,0,0,174
4542,223,597,0
4543,231,2167,0
4544,0,366,130
4545,3,873,0
4546,82,844,121
4547,904,785,74
4548,440,71,0
4549,616,603,60
4550,0,558,198
4551,814,736,66
4552,854,1718,67
4553,0,2562,93
4554,106,0,107
4555,554,340,22
4556,609,0,95
4557,116,937,0
4558,255,188,0
4559,146,992,0
4560,410,1884,108
4561,815,0,75
4562,82,1252,43
4563,742,269,132
4564,78,1220,98
4565,53,0,26
4566,674,1979,0
4567,713,1687,0
4568,686,1331,0
4569,0,1563,73
4570,195,0,0
4571,676,104,4
4572,385,1521,44
